paga	Pseudoalteromonas_agarivorans
pcar	Pseudoalteromonas_carrageenovora
pmaa	Pseudoalteromonas_marina
maq	Marinobacter_hydrocarbonoclasticus_VT8
mhc	Marinobacter_hydrocarbonoclasticus_ATCC_49840
mad	Marinobacter_adhaerens
mbs	Marinobacter_sp._BSs20148
msr	Marinobacter_salarius
msx	Marinobacter_similis
mpq	Marinobacter_psychrophilus
mari	Marinobacter_sp._CP1
mlq	Marinobacter_sp._LQ44
msq	Marinobacter_salinus
mara	Marinobacter_sp._Arc7-DN-1
marj	Marinobacter_sp._JH2
amc	Alteromonas_mediterranea_DE
amh	Alteromonas_mediterranea_615
amaa	Alteromonas_mediterranea_DE1
amal	Alteromonas_mediterranea_U4
amae	Alteromonas_mediterranea_U7
amao	Alteromonas_mediterranea_U8
amad	Alteromonas_mediterranea_UM4b
amai	Alteromonas_mediterranea_UM7
amag	Alteromonas_mediterranea_MED64
amac	Alteromonas_macleodii_ATCC_27126
amb	Alteromonas_macleodii_Balearic_Sea_AD45
amg	Alteromonas_macleodii_English_Channel_673
amk	Alteromonas_macleodii_Black_Sea_11
alt	Alteromonas_naphthalenivorans
aal	Alteromonas_australica_H_17
aaus	Alteromonas_australica_DE170
asp	Alteromonas_stellipolaris_LMG_21856
asq	Alteromonas_stellipolaris_LMG_21861
aaw	Alteromonas_addita
alr	Alteromonas_sp._RKMC-009
ale	Alteromonas_sp._Mac1
alz	Alteromonas_sp._Mac2
apel	Alteromonas_pelagimontana
gag	Glaciecola_sp._4H-3-7+YE-5
gni	Glaciecola_nitratireducens
gps	Paraglaciecola_psychrophila
pmes	Paraglaciecola_mesophila
lal	Lacimicrobium_alkaliphilum
cate	Catenovulum_sp._CCB-QB4
salh	Saliniradius_amylolyticus
salm	Salinimonas_sediminis
salk	Salinimonas_sp._KX18D6
hmi	Hydrocarboniclastica_marina
pin	Psychromonas_ingrahamii
psy	Psychromonas_sp._CNPT3
fbl	Ferrimonas_balearica
fes	Ferrimonas_sp._S7
mvs	Moritella_viscosa
mya	Moritella_yayanosii
mmaa	Moritella_marina
cja	Cellvibrio_japonicus
ceb	Cellvibrio_sp._PSBB023
cell	Cellvibrio_sp._PSBB006
cek	Cellvibrio_sp._KY-YJ-3
ceg	Cellvibrio_sp._KY-GH-1
sde	Saccharophagus_degradans
ttu	Teredinibacter_turnerae
saga	Simiduia_agarivorans
spoi	Spongiibacter_sp._IMCC21906
zal	Zhongshania_aliphaticivorans
osg	Oceanicoccus_sagamiensis
mthd	Microbulbifer_thermotolerans
micc	Microbulbifer_aggregans
maga	Microbulbifer_agarilyticus
mii	Microbulbifer_sp._A4B17
mict	Microbulbifer_sp._THAF38
mhyd	Microbulbifer_hydrolyticus
hja	Halioglobus_japonicus
halc	Halioglobus_sp._IMCC14385
kim	Kineobactrum_sp._M2
cbu	Coxiella_burnetii_RSA_493
cbs	Coxiella_burnetii_RSA_331
cbd	Coxiella_burnetii_Dugway_5J108-111
cbg	Coxiella_burnetii_CbuG_Q212
cbc	Coxiella_burnetii_CbuK_Q154
cea	Coxiella_endosymbiont_of_Amblyomma_americanum
cey	Coxiella_mudrowiae
cend	Coxiella_endosymbiont_of_Amblyomma_sculptum
rvi	Candidatus_Rickettsiella_viridis
alg	Aquicella_lusitana
asip	Aquicella_siphonis
lpn	Legionella_pneumophila_subsp._pneumophila_Philadelphia_1_(serogroup_1)
lph	Legionella_pneumophila_subsp._pneumophila_HL06041035_(serogroup_1)
lpo	Legionella_pneumophila_subsp._pneumophila_Lorraine_(serogroup_1)
lpu	Legionella_pneumophila_subsp._pneumophila_LPE509
lpm	Legionella_pneumophila_subsp._pneumophila_Thunder_Bay
lpf	Legionella_pneumophila_Lens_(serogroup_1)
lpp	Legionella_pneumophila_Paris_(serogroup_1)
lpc	Legionella_pneumophila_Corby
lpa	Legionella_pneumophila_2300/99_Alcoy_(serogroup_1)
lpe	Legionella_pneumophila_subsp._pneumophila_ATCC_43290_(serogroup_12)
llo	Legionella_longbeachae
lfa	Legionella_fallonii
lha	Legionella_hackeliae
lok	Legionella_oakridgensis
lcd	Legionella_clemsonensis
les	Legionella_endosymbiont_of_Polyplax_serrata
lsh	Legionella_sainthelensi
llg	Legionella_lansingensis
lib	Legionella_israelensis
lgt	Legionella_geestiana
ljr	Legionella_jordanis
lcj	Legionella_cherrii
tmc	Tatlockia_micdadei
mca	Methylococcus_capsulatus
metu	Methylococcus_sp._IM1
mmt	Methylomonas_methanica
mdn	Methylomonas_denitrificans
mdh	Methylomonas_sp._DH-1
mko	Methylomonas_koyamae
metl	Methylomonas_sp._LW13
mah	Methylomicrobium_alcaliphilum
mbur	Methylomicrobium_buryatense
mpsy	Methylovulum_psychrotolerans
mmai	Methylocaldum_marinum
mmob	Candidatus_Methylospira_mobilis
ftu	Francisella_tularensis_subsp._tularensis_SCHU_S4
ftq	Francisella_tularensis_subsp._tularensis_SCHU_S4_NR-28534
ftf	Francisella_tularensis_subsp._tularensis_FSC198
ftw	Francisella_tularensis_subsp._tularensis_WY96-3418
ftr	Francisella_tularensis_subsp._tularensis_NE061598
ftt	Francisella_tularensis_subsp._tularensis_TI0902
ftg	Francisella_tularensis_subsp._tularensis_TIGB03
ftl	Francisella_tularensis_subsp._holarctica_LVS
fth	Francisella_tularensis_subsp._holarctica_OSU18
fta	Francisella_tularensis_subsp._holarctica_FTNF002-00
fts	Francisella_tularensis_subsp._holarctica_F92
fti	Francisella_tularensis_subsp._holarctica_FSC200
fto	Francisella_tularensis_subsp._holarctica_PHIT-FT049
ftc	Francisella_tularensis_subsp._holarctica_FTT_1
ftv	Francisella_tularensis_subsp._holarctica_VT68
ftz	Francisella_tularensis_subsp._holarctica_425
ftm	Francisella_tularensis_subsp._mediasiatica_FSC147
ftn	Francisella_tularensis_subsp._novicida_U112
ftx	Francisella_tularensis_subsp._novicida_U112
ftd	Francisella_tularensis_subsp._novicida_F6168
fty	Francisella_tularensis_subsp._novicida_DPG_3A-IS
fcf	Francisella_cf._novicida_Fx1
fcn	Francisella_hispaniensis_3523
fhi	Francisella_hispaniensis_FSC454
fph	Francisella_philomiragia_subsp._philomiragia_ATCC_25017
fpt	Francisella_philomiragia_subsp._philomiragia_ATCC_25015_O#319L
fpi	Francisella_philomiragia_O#319-029
fpm	Francisella_philomiragia_O#319-036
fpx	Francisella_philomiragia_O#319-067
fpz	Francisella_philomiragia_GA01-2794
fpj	Francisella_philomiragia_GA01-2801
frt	Francisella_salina
fna	Francisella_noatunensis_subsp._orientalis_Toba_04
fnl	Francisella_noatunensis_subsp._orientalis_LADL--07-285A
frf	Francisella_sp._FSC1006
fper	Francisella_persica
fha	Francisella_halioticida
frx	Francisella_uliginis
frm	Francisella_sp._MA067296
frc	Francisella_frigiditurris
fad	Francisella_adeliensis
fmi	Francisella_marina
foo	Francisella_opportunistica
fgu	Allofrancisella_guangzhouensis
tcx	Hydrogenovibrio_crunogenus
htr	Hydrogenovibrio_thermophilus
tcy	Thiomicrospira_cyclica
tao	Thiomicrospira_aerophila
thio	Thiomicrospira_sp._S5
mej	Methylophaga_nitratireducenticrescens
mec	Methylophaga_frappieri
cyq	Cycloclasticus_sp._P1
cza	Cycloclasticus_zancles
cyy	Cycloclasticus_sp._PY97N
psal	Piscirickettsia_salmonis
thig	Thiomicrorhabdus_sp._G1
tig	Thioploca_ingrica
blep	Beggiatoa_leptomitiformis
noc	Nitrosococcus_oceani
nhl	Nitrosococcus_halophilus
nwa	Nitrosococcus_watsonii
nwr	Nitrosococcus_wardiae
alv	Allochromatium_vinosum
tvi	Thiocystis_violascens
tmb	Thioflavicoccus_mobilis
mpur	Marichromatium_purpuratum
tee	Candidatus_Tenderia_electrophaga
ntt	Candidatus_Nitrosoglobus_terrae
tsy	Candidatus_Thiodictyon_syntrophicum
rhh	Rheinheimera_sp._D18
ttp	Thermochromatium_tepidum
aeh	Alkalilimnicola_ehrlichii
hha	Halorhodospira_halophila
hhk	Halorhodospira_halochloris
hhc	Ectothiorhodospira_haloalkaliphila
ebs	Ectothiorhodospira_sp._BSL-9
tgr	Thioalkalivibrio_sulfidiphilus
tkm	Thioalkalivibrio_sp._K90mix
tni	Thioalkalivibrio_nitratireducens
tti	Thioalkalivibrio_paradoxus
tvr	Thioalkalivibrio_versutus
ssal	Spiribacter_salinus
spiu	Spiribacter_curvatus
sros	Spiribacter_roseus
spiz	Spiribacter_sp._2438
aprs	Acidihalobacter_prosperus
nax	Aquisalimonas_sp._2447
hna	Halothiobacillus_neapolitanus
haz	Halothiobacillus_sp._LS2
wma	Wenzhouxiangella_marina
woc	Woeseia_oceani
gai	Granulosicoccus_antarcticus
ghl	Guyparkeria_halophila
ttc	Thiohalobacter_thiocyanaticus
hch	Hahella_chejuensis
hahe	Hahella_sp._KA22
csa	Chromohalobacter_salexigens
hel	Halomonas_elongata
hcs	Halomonas_campaniensis
hak	Halomonas_sp._KO116
ham	Halomonas_sp._R57-5
hhu	Halomonas_huangheensis
hco	Halomonas_chromatireducens
hsi	Halomonas_aestuarii
halo	Halomonas_sp._1513
hhh	Halomonas_hydrothermalis
hbe	Halomonas_beimenensis
hag	Halomonas_sp._GFAJ-1
haf	Halomonas_sp._SF2003
halk	Halomonas_alkaliphila
hvn	Halomonas_venusta
hol	Halomonas_olivaria
hsr	Halomonas_sulfidaeris
hmd	Halomonas_meridiana
ple	Candidatus_Portiera_aleyrodidarum_BT-B
ply	Candidatus_Portiera_aleyrodidarum_BT-B-HRs
plr	Candidatus_Portiera_aleyrodidarum_BT-QVLC
plo	Candidatus_Portiera_aleyrodidarum_BT-QVLC
pld	Candidatus_Portiera_aleyrodidarum_TV
plb	Candidatus_Portiera_aleyrodidarum_TV-BCN
plc	Candidatus_Portiera_aleyrodidarum_AD-CAI
pli	Candidatus_Portiera_aleyrodidarum_AF-CAI
paly	Candidatus_Portiera_aleyrodidarum_MED
crp	Candidatus_Carsonella_ruddii_PV_(Pachypsylla_venusta)
cru	Candidatus_Carsonella_ruddii_CE_(Ctenarytaina_eucalypti)
crc	Candidatus_Carsonella_ruddii_CS_(Ctenarytaina_spatulata)
crt	Candidatus_Carsonella_ruddii_HT_(Heteropsylla_texana)
crh	Candidatus_Carsonella_ruddii_HC_(Heteropsylla_cubana)
crv	Candidatus_Carsonella_ruddii_PC_(Pachypsylla_celtidis)
cri	Candidatus_Carsonella_ruddii_DC_(Diaphorina_citri)
eme	Candidatus_Evansia_muelleri
zpl	Zymobacter_palmae
haa	Halotalea_alkalilenta
cmai	Cobetia_marina
kus	Kushneria_konosiri
kma	Kushneria_marisflavi
kuy	Kushneria_sp._YCWA18
paur	Pistricoccus_aurantiacus
abo	Alcanivorax_borkumensis
adi	Alcanivorax_dieselolei
apac	Alcanivorax_pacificus
aln	Alcanivorax_sp._NBRC_101098
axe	Alcanivorax_xenomutans
kak	Ketobacter_alkanivorans
kko	Kangiella_koreensis
kge	Kangiella_geojedonensis
ksd	Kangiella_sediminilitoris
kpd	Kangiella_profundi
mmw	Marinomonas_sp._MWYL1
mme	Marinomonas_mediterranea
mpc	Marinomonas_posidonica
tol	Thalassolituus_oleivorans_MIL-1
tor	Thalassolituus_oleivorans_R6-15
oai	Oleispira_antarctica
mars	Marinobacterium_aestuarii
bsan	Bacterioplanes_sanyensis
ncu	Neptunomonas_concharum
nik	Nitrincola_sp._KXZD1103
bmar	Bermanella_marisrubri
gsn	Gynuella_sunshinyii
rfo	Reinekea_forsetii
ome	Oleiphilus_messinensis
llp	Litoricola_lipolytica
aha	Aeromonas_hydrophila_subsp._hydrophila_ATCC_7966
ahy	Aeromonas_hydrophila_ML09-119
ahd	Aeromonas_hydrophila_YL17
ahr	Aeromonas_hydrophila_AL09-71
ahp	Aeromonas_hydrophila_pc104A
ahj	Aeromonas_hydrophila_J-1
ahh	Aeromonas_hydrophila_AL06-06
ahi	Aeromonas_hydrophila_AH10
aaj	Aeromonas_hydrophila_MX16A
asa	Aeromonas_salmonicida_subsp._salmonicida_A449
aeo	Aeromonas_salmonicida_O23A
avr	Aeromonas_veronii_B565
avo	Aeromonas_veronii_TH0426
amed	Aeromonas_media
asr	Aeromonas_schubertii
adh	Aeromonas_dhakensis
acav	Aeromonas_caviae
aem	Aeromonas_sp._CU5
aea	Aeromonas_sp._ASNIH3
arv	Aeromonas_rivipollensis
aes	Aeromonas_sp._ASNIH5
ael	Aeromonas_encheleia
tau	Tolumonas_auensis
oce	Oceanimonas_sp._GK1
ocm	Oceanisphaera_avium
opf	Oceanisphaera_profunda
zdf	Zobellella_denitrificans
dno	Dichelobacter_nodosus
chj	Cardiobacterium_hominis
gap	Gilliamella_apicola
fpp	Frischella_perrara
orb	Orbus_sp._IPMB12
sdf	Steroidobacter_denitrificans
sok	Solimonas_sp._K1W22B-7
sini	Sinimarinibacterium_sp._NLF-5-8
gbi	Immundisolibacter_cernigliae
slim	Sulfuricaulis_limicola
sva	Sulfurifustis_variabilis
acii	Acidiferrobacter_sp._SPIII_3
saln	Salinisphaera_sp._LB1
tbn	Thiolapillus_brandeum
seds	Sedimenticola_thiotaurini
tsn	Candidatus_Thioglobus_singularis_PS1
thin	Candidatus_Thioglobus_sp._NP1
tho	Candidatus_Thioglobus_autotrophicus
pspi	Pseudohongiella_spirulinae
eof	Endosymbiont_of_Sipalinus_gigas
rma	Candidatus_Ruthia_magnifica_(Calyptogena_magnifica)
vok	Candidatus_Vesicomyosocius_okutanii_(Calyptogena_okutanii)
ebh	Endosymbiont_of_Bathymodiolus_septemdierum
bci	Baumannia_cicadellinicola_Hc_(Homalodisca_coagulata)
bcib	Candidatus_Baumannia_cicadellinicola_BGSS
bcig	Candidatus_Baumannia_cicadellinicola_B-GSS
gpb	Gamma_proteobacterium_HdN1
enm	Endosymbiont_of_unidentified_scaly_snail_isolate_Monju
nme	Neisseria_meningitidis_MC58_(serogroup_B)
nmp	Neisseria_meningitidis_alpha710_(serogroup_B)
nmh	Neisseria_meningitidis_H44/76_(serogroup_B)
nmd	Neisseria_meningitidis_G2136_(serogroup_B)
nmm	Neisseria_meningitidis_M01-240149_(serogroup_B)
nms	Neisseria_meningitidis_M01-240355_(serogroup_B)
nmq	Neisseria_meningitidis_M04-240196_(serogroup_B)
nmz	Neisseria_meningitidis_NZ-05/33_(serogroup_B)
nma	Neisseria_meningitidis_Z2491_(serogroup_A)
nmw	Neisseria_meningitidis_WUE_2594_(serogroup_A)
nmx	Neisseria_meningitidis_510612__(serogroup_A)
nmc	Neisseria_meningitidis_FAM18_(serogroup_C)
nmn	Neisseria_meningitidis_053442_(serogroup_C)
nmt	Neisseria_meningitidis_8013_(serogroup_C)
nmi	Neisseria_meningitidis_alpha14_(cnl_strain)
ngo	Neisseria_gonorrhoeae_FA_1090
ngk	Neisseria_gonorrhoeae_NCCP11945
nla	Neisseria_lactamica
nel	Neisseria_elongata
nwe	Neisseria_weaveri
nsi	Neisseria_mucosa_FDAARGOS_260
nmj	Neisseria_mucosa_ATCC_19696
nei	Neisseria_chenwenguii
nek	Neisseria_sp._KEM232
nfv	Neisseria_flavescens
nsf	Neisseria_subflava
nzl	Neisseria_zalophi
naq	Neisseria_animalis
nbl	Neisseria_brasiliensis
salv	Snodgrassella_alvi
kki	Kingella_kingae
vff	Vitreoscilla_filiformis
vit	Vitreoscilla_sp._C1
ecor	Eikenella_corrodens
eex	Eikenella_exigua
smur	Simonsiella_muelleri
nba	Neisseriaceae_bacterium_DSM_100970
cvi	Chromobacterium_violaceum
cvc	Chromobacterium_vaccinii
chro	Chromobacterium_sp._ATCC_53434
chri	Chromobacterium_sp._IIBBL_112-1
crz	Chromobacterium_rhizoryzae
chrb	Chromobacterium_sp._IIBBL_274-1
chrm	Chromobacterium_sp._257-1
iod	Iodobacter_sp._H11R3
lhk	Laribacter_hongkongensis
pse	Pseudogulbenkiania_sp._NH8B
jeu	Jeongeupia_sp._USM3
aql	Aquaspirillum_sp._LM1
amah	Aquitalea_magnusonii
aqs	Aquitalea_sp._USM4
rso	Ralstonia_solanacearum_GMI1000
rsc	Ralstonia_solanacearum_CFBP2957
rsl	Ralstonia_solanacearum_PSI07
rsn	Ralstonia_solanacearum_Po82
rsm	Ralstonia_solanacearum_CMR15
rse	Ralstonia_solanacearum_FQY_4
rsy	Ralstonia_solanacearum_UY031
rpi	Ralstonia_pickettii_12J
rpf	Ralstonia_pickettii_12D
rpj	Ralstonia_pickettii_DTP0602
rmn	Ralstonia_mannitolilytica
rin	Ralstonia_insidiosa
rpu	Ralstonia_pseudosolanacearum
reh	Cupriavidus_necator_H16
cnc	Cupriavidus_necator_N-1
cuh	Cupriavidus_necator_NH9
reu	Cupriavidus_pinatubonensis_JMP134
rme	Cupriavidus_metallidurans
cti	Cupriavidus_taiwanensis
cbw	Cupriavidus_basilensis
cgd	Cupriavidus_gilardii
ccup	Cupriavidus_sp._USMAHM13
cup	Cupriavidus_malaysiensis
cuu	Cupriavidus_sp._USMAA2-4
cpau	Cupriavidus_pauculus
cox	Cupriavidus_oxalaticus
bma	Burkholderia_mallei_ATCC_23344
bmv	Burkholderia_mallei_SAVP1
bml	Burkholderia_mallei_NCTC_10229
bmn	Burkholderia_mallei_NCTC_10247
bmal	Burkholderia_mallei_23344
bmae	Burkholderia_mallei_6
bmaq	Burkholderia_mallei_BMQ
bmai	Burkholderia_mallei_2000031063
bmaf	Burkholderia_mallei_FMH_23344
bmaz	Burkholderia_mallei_NCTC_10247
bmab	Burkholderia_mallei_2002734299
bps	Burkholderia_pseudomallei_K96243
bpm	Burkholderia_pseudomallei_1710b
bpl	Burkholderia_pseudomallei_1106a
bpd	Burkholderia_pseudomallei_668
bpr	Burkholderia_pseudomallei_MSHR346
bpse	Burkholderia_pseudomallei_MSHR305
bpsm	Burkholderia_pseudomallei_MSHR511
bpsu	Burkholderia_pseudomallei_MSHR146
bpsd	Burkholderia_pseudomallei_MSHR520
bpz	Burkholderia_pseudomallei_1026b
bpq	Burkholderia_pseudomallei_BPC006
bpk	Burkholderia_pseudomallei_NCTC_13179
bpsh	Burkholderia_pseudomallei_HBPUB10134a
bpsa	Burkholderia_pseudomallei_NAU35A-3
bpso	Burkholderia_pseudomallei_A79A
but	Burkholderia_pseudomallei_TSV202
bte	Burkholderia_thailandensis_E264
btq	Burkholderia_thailandensis_2002721723
btj	Burkholderia_thailandensis_E444
btz	Burkholderia_thailandensis_H0587
btd	Burkholderia_thailandensis_MSMB121
btv	Burkholderia_thailandensis_MSMB59
bthe	Burkholderia_thailandensis_E254
bthm	Burkholderia_thailandensis_USAMRU_Malaysia_#20
btha	Burkholderia_thailandensis_2003015869
bthl	Burkholderia_thailandensis_2002721643
bok	Burkholderia_oklahomensis_E0147
boc	Burkholderia_oklahomensis_C6786
buu	Burkholderia_sp._BDU6
bvi	Burkholderia_vietnamiensis_G4
bve	Burkholderia_vietnamiensis_LMG_10929
bur	Burkholderia_lata
bcn	Burkholderia_cenocepacia_AU1054
bch	Burkholderia_cenocepacia_HI2424
bcm	Burkholderia_cenocepacia_MC0-3
bcj	Burkholderia_cenocepacia_J2315
bcen	Burkholderia_cenocepacia_DDS_22E-1
bcew	Burkholderia_cenocepacia_DWS_37E-2
bceo	Burkholderia_cenocepacia_H111
bam	Burkholderia_ambifaria_AMMD
bac	Burkholderia_ambifaria_MC40-6
bmj	Burkholderia_multivorans_ATCC_17616_(Tohoku)
bmu	Burkholderia_multivorans_ATCC_17616_(JGI)
bmk	Burkholderia_multivorans_DDS_15A-1
bmul	Burkholderia_multivorans_ATCC_BAA-247
bct	Burkholderia_cepacia_GG4
bced	Burkholderia_cepacia_DDS_7H-2
bcep	Burkholderia_cepacia_ATCC_25416
bdl	Burkholderia_dolosa
bpyr	Burkholderia_pyrrocinia
bcon	Burkholderia_contaminans
bub	Burkholderia_ubonensis
bdf	Burkholderia_diffusa
blat	Burkholderia_latens
btei	Burkholderia_territorii
bsem	Burkholderia_seminalis
bpsl	Burkholderia_pseudomultivorans
bmec	Burkholderia_metallica
bstg	Burkholderia_stagnalis
bstl	Burkholderia_stabilis
bgl	Burkholderia_glumae_BGR1
bgu	Burkholderia_glumae_LMG_2196_=_ATCC_33617
bug	Burkholderia_sp._CCGE1001
bgf	Burkholderia_sp._CCGE1003
bgd	Burkholderia_gladioli_BSR3
bgo	Burkholderia_gladioli_ATCC_10248
byi	Burkholderia_sp._YI23
buk	Burkholderia_sp._KJ006
buo	Burkholderia_insecticola
bue	Burkholderia_sp._RPE67
bul	Burkholderia_sp._2002721687
buq	Burkholderia_sp._HB1
bgp	Burkholderia_plantarii_PG1
bpla	Burkholderia_plantarii_ATCC_43733
bud	Burkholderia_sp._Bp5365
buz	Burkholderia_sp._OLGA172
bum	Burkholderia_sp._PAMC_26561
bui	Burkholderia_sp._PAMC_28687
bxe	Paraburkholderia_xenovorans_LB400
bxb	Paraburkholderia_xenovorans_LB400
bph	Paraburkholderia_phymatum
bge	Paraburkholderia_sp._CCGE1002
bpx	Paraburkholderia_phenoliruptrix
bpy	Paraburkholderia_phytofirmans
bfn	Paraburkholderia_fungorum
bcai	Paraburkholderia_caribensis
pspw	Paraburkholderia_sprentiae
para	Paraburkholderia_sp._SOS3
parb	Paraburkholderia_aromaticivorans
phs	Paraburkholderia_hospita
pter	Paraburkholderia_terrae
pgp	Paraburkholderia_graminis
pcj	Paraburkholderia_caledonica
pts	Paraburkholderia_terricola
pcaf	Paraburkholderia_caffeinilytica
pmeg	Paraburkholderia_megapolitana
brh	Paraburkholderia_rhizoxinica
pnu	Polynucleobacter_asymbioticus
pne	Polynucleobacter_necessarius
pdq	Polynucleobacter_duraquae
poh	Polynucleobacter_paneuropaeus
ppk	Pandoraea_pnomenusa_3kgm
ppno	Pandoraea_pnomenusa_RB38
ppnm	Pandoraea_pnomenusa_DSM_16536
prb	Pandoraea_pnomenusa
ppul	Pandoraea_pulmonicola
pspu	Pandoraea_sputorum
papi	Pandoraea_apista
pve	Pandoraea_vervacti
pox	Pandoraea_oxalativorans
ptx	Pandoraea_thiooxydans
pfg	Pandoraea_faecigallinarum
pnr	Pandoraea_norimbergensis
pand	Pandoraea_sp._XY-2
pfib	Pandoraea_fibrosis
plg	Paucimonas_lemoignei
hyf	Ephemeroptericola_cinctiostellae
lmir	Lautropia_mirabilis
mcys	Mycoavidus_cysteinexigens
caba	Caballeronia_sp._SBC2
limn	Limnobacter_sp._SAORIC-580
bpe	Bordetella_pertussis_Tohama_I
bpc	Bordetella_pertussis_CS
bper	Bordetella_pertussis_18323
bpet	Bordetella_pertussis_B1917
bpeu	Bordetella_pertussis_137
bpar	Bordetella_parapertussis_Bpp5
bpa	Bordetella_parapertussis_12822
bbh	Bordetella_bronchiseptica_253
bbr	Bordetella_bronchiseptica_RB50
bbm	Bordetella_bronchiseptica_MO149
bbx	Bordetella_bronchiseptica_S798
bpt	Bordetella_petrii
bav	Bordetella_avium
bho	Bordetella_holmesii_ATCC_51541
bhm	Bordetella_holmesii_44057
bhz	Bordetella_hinzii
btrm	Bordetella_trematum
bbro	Bordetella_bronchialis
bfz	Bordetella_flabilis
bpdz	Bordetella_pseudohinzii
boh	Bordetella_sp._H567
bgm	Bordetella_genomosp._13
boz	Bordetella_sp._HZ20
boj	Bordetella_sp._J329
axy	Achromobacter_xylosoxidans_A8
axo	Achromobacter_xylosoxidans_NH44784-1996
axn	Achromobacter_xylosoxidans_NBRC_15126_=_ATCC_27061
axx	Achromobacter_xylosoxidans_NCTC10807
adt	Achromobacter_denitrificans
ais	Achromobacter_insolitus
asw	Achromobacter_spanius
achr	Achromobacter_sp._AONIH1
achb	Achromobacter_sp._B7
teq	Taylorella_equigenitalis_MCE9
tea	Taylorella_equigenitalis_ATCC_35865
teg	Taylorella_equigenitalis_14/56
tas	Taylorella_asinigenitalis_MCE3
tat	Taylorella_asinigenitalis_14/45
put	Pusillimonas_sp._T7-7
pus	Pusillimonas_sp._ye3
pud	Pusillimonas_sp._DMV24BSW_D
aka	Advenella_kashmirensis
amim	Advenella_mimigardefordensis
cdn	Castellaniella_defragrans
bpsi	Basilea_psittacipulmonis
afa	Alcaligenes_faecalis_ZD02
afq	Alcaligenes_faecalis_JQ135
aaqu	Alcaligenes_aquatilis
phn	Paenalcaligenes_hominis
odi	Orrella_dioscoreae
our	Oligella_urethralis
pig	Pigmentiphaga_sp._H8
pacr	Pigmentiphaga_aceris
kgy	Kerstersia_gyiorum
rfr	Rhodoferax_ferrireducens
rsb	Rhodoferax_saidenbachensis
rac	Rhodoferax_antarcticus
rhy	Rhodoferax_koreense
rhf	Rhodoferax_sp._CHu59-6-5
rhg	Rhodoferax_sp._Gr-4
pol	Polaromonas_sp._JS666
pna	Polaromonas_naphthalenivorans
pos	Polaromonas_sp._SP1
poo	Polaromonas_sp._Pch-P
pvac	Polaromonas_vacuolata
aav	Acidovorax_citrulli
ajs	Acidovorax_sp._JS42
dia	Acidovorax_ebreus
aaa	Acidovorax_avenae
ack	Acidovorax_sp._KKS102
acra	Acidovorax_sp._RAC01
acid	Acidovorax_carolinensis_NA2
acip	Acidovorax_carolinensis_P4
acin	Acidovorax_carolinensis_NA3
acis	Acidovorax_carolinensis_P3
acio	Acidovorax_sp._1608163
vei	Verminephrobacter_eiseniae
dac	Delftia_acidovorans
del	Delftia_sp._Cs1-4
dts	Delftia_tsuruhatensis
dhk	Delftia_sp._HK171
vap	Variovorax_paradoxus_S110
vpe	Variovorax_paradoxus_EPS
vpd	Variovorax_paradoxus_B4
vaa	Variovorax_sp._PAMC_28711
vbo	Variovorax_boronicumulans
vam	Variovorax_sp._PMC12
ctt	Comamonas_thiooxydans
ctes	Comamonas_testosteroni_TK102
cke	Comamonas_kerstersii
cser	Comamonas_serinivorans
cof	Comamonas_sp._NLF_7-7
adn	Alicycliphilus_denitrificans_BC
adk	Alicycliphilus_denitrificans_K601
rta	Ramlibacter_tataouinensis
cbx	Candidatus_Symbiobacter_mobilis
oto	Ottowia_sp._oral_taxon_894
otk	Ottowia_oryzae
lim	Limnohabitans_sp._103DPR2
lih	Limnohabitans_sp._63ED37-2
hyr	Hydrogenophaga_sp._RAC07
hyb	Hydrogenophaga_sp._PBC
hyl	Hydrogenophaga_sp._LPB0072
hyc	Hydrogenophaga_sp._PAMC20947
hpse	Hydrogenophaga_pseudoflava
hyn	Hydrogenophaga_sp._BPS33
dpy	Diaphorobacter_polyhydroxybutyrativorans
dih	Diaphorobacter_sp._HDW4A
simp	Simplicispira_suum
melm	Pulveribacter_suum
mela	Melaminivora_sp._SC2-9
cbaa	Serpentinomonas_raichei
cbab	Serpentinomonas_mccroryi
mpt	Methylibium_petroleiphilum
metp	Methylibium_sp._Pch-M
har	Herminiimonas_arsenicoxydans
mms	Janthinobacterium_sp._Marseille
jag	Janthinobacterium_agaricidamnosum
jab	Janthinobacterium_sp._B9-8
jaz	Janthinobacterium_sp._1_2014MBL_MicDiv
jal	Janthinobacterium_sp._LM6
jsv	Janthinobacterium_svalbardensis
jaj	Janthinobacterium_sp._17J80-10
jas	Janthinobacterium_sp._SNU_WT3
hse	Herbaspirillum_seropedicae_SmR1
hsz	Herbaspirillum_seropedicae_Z67
hht	Herbaspirillum_hiltneri
hrb	Herbaspirillum_rubrisubalbicans
hee	Herbaspirillum_sp._meg3
hhf	Herbaspirillum_huttiense
zin	Candidatus_Zinderia_insecticola
cfu	Collimonas_fungivorans
care	Collimonas_arenae
cpra	Collimonas_pratensis
mnr	Massilia_sp._NR_4-1
masw	Massilia_sp._WG5
mass	Massilia_violaceinigra
masz	Massilia_armeniaca
mtim	Massilia_oculi
masy	Massilia_sp._YMA4
mali	Massilia_albidiflava
mum	Massilia_umbonata
mfla	Massilia_flava
mpli	Massilia_plicata
ofo	Oxalobacter_formigenes
upv	Undibacterium_parvum
